Time, Latitude, Longitude, Distance To Origin
1521828730.97,19.5197093,-96.9155696,0.0012090492004
1521828730.99,19.5197093,-96.9155696,0.0012090492004
1521828731.12,19.5197093,-96.9155696,0.0012090492004
1521828731.38,19.5197093,-96.9155696,0.0012090492004
1521828731.45,19.5197093,-96.9155696,0.0012090492004
1521828731.48,19.5197093,-96.9155696,0.0012090492004
1521828731.51,19.5197093,-96.9155696,0.0012090492004
1521828731.52,19.5197093,-96.9155696,0.0012090492004
1521828731.52,19.5197093,-96.9155696,0.0012090492004
1521828731.53,19.5197093,-96.9155696,0.0012090492004
1521828731.54,19.5197093,-96.9155696,0.0012090492004
1521828731.55,19.5197093,-96.9155696,0.0012090492004
1521828731.56,19.5197093,-96.9155696,0.0012090492004
1521828731.61,19.5197093,-96.9155696,0.0012090492004
1521828731.62,19.5197093,-96.9155696,0.0012090492004
1521828731.63,19.5197093,-96.9155696,0.0012090492004
1521828731.64,19.5197093,-96.9155696,0.0012090492004
1521828731.66,19.5197093,-96.9155696,0.0012090492004
1521828731.68,19.5197093,-96.9155696,0.0012090492004
1521828731.72,19.5197093,-96.9155696,0.0012090492004
1521828731.75,19.5197093,-96.9155696,0.0012090492004
1521828731.76,19.5197093,-96.9155696,0.0012090492004
1521828731.79,19.5197093,-96.9155696,0.0012090492004
1521828732.03,19.5197093,-96.9155696,0.0012090492004
1521828732.04,19.5197093,-96.9155696,0.0012090492004
1521828732.05,19.5197093,-96.9155696,0.0012090492004
1521828732.06,19.5197093,-96.9155696,0.0012090492004
1521828732.07,19.5197093,-96.9155696,0.0012090492004
1521828732.12,19.5197093,-96.9155696,0.0012090492004
1521828732.14,19.5197093,-96.9155696,0.0012090492004
1521828732.15,19.5197093,-96.9155696,0.0012090492004
1521828732.17,19.5197093,-96.9155696,0.0012090492004
1521828732.2,19.5197093,-96.9155696,0.0012090492004
1521828732.48,19.5197093,-96.9155696,0.0012090492004
1521828732.54,19.5197093,-96.9155696,0.0012090492004
1521828732.55,19.5197093,-96.9155696,0.0012090492004
1521828732.56,19.5197093,-96.9155696,0.0012090492004
1521828732.58,19.5197093,-96.9155696,0.0012090492004
1521828732.64,19.5197093,-96.9155696,0.0012090492004
1521828732.66,19.5197093,-96.9155696,0.0012090492004
1521828732.67,19.5197093,-96.9155696,0.0012090492004
1521828732.69,19.5197093,-96.9155696,0.0012090492004
1521828732.72,19.5197093,-96.9155696,0.0012090492004
1521828732.76,19.5197093,-96.9155696,0.0012090492004
1521828732.77,19.5197093,-96.9155696,0.0012090492004
1521828732.79,19.5197093,-96.9155696,0.0012090492004
1521828732.82,19.5197093,-96.9155696,0.0012090492004
1521828732.84,19.5197093,-96.9155696,0.0012090492004
1521828732.86,19.5197093,-96.9155696,0.0012090492004
1521828732.87,19.5197093,-96.9155696,0.0012090492004
1521828732.89,19.5197093,-96.9155696,0.0012090492004
1521828732.95,19.5197093,-96.9155696,0.0012090492004
1521828732.96,19.5197093,-96.9155696,0.0012090492004
1521828732.97,19.5197093,-96.9155696,0.0012090492004
1521828732.99,19.5197093,-96.9155696,0.0012090492004
1521828733.0,19.5197093,-96.9155696,0.0012090492004
1521828733.02,19.5197093,-96.9155696,0.0012090492004
1521828733.03,19.5197093,-96.9155696,0.0012090492004
1521828733.04,19.5197093,-96.9155696,0.0012090492004
1521828733.05,19.5197093,-96.9155696,0.0012090492004
1521828733.06,19.5197093,-96.9155696,0.0012090492004
1521828733.08,19.5197093,-96.9155696,0.0012090492004
1521828733.1,19.5197093,-96.9155696,0.0012090492004
1521828733.12,19.5197093,-96.9155696,0.0012090492004
1521828733.15,19.5197093,-96.9155696,0.0012090492004
1521828733.18,19.5197093,-96.9155696,0.0012090492004
1521828733.24,19.5197093,-96.9155696,0.0012090492004
1521828733.29,19.5197093,-96.9155696,0.0012090492004
1521828733.32,19.5197093,-96.9155696,0.0012090492004
1521828733.36,19.5197093,-96.9155696,0.0012090492004
1521828733.38,19.5197093,-96.9155696,0.0012090492004
1521828733.39,19.5197093,-96.9155696,0.0012090492004
1521828733.46,19.5197093,-96.9155696,0.0012090492004
1521828733.48,19.5197093,-96.9155696,0.0012090492004
1521828733.5,19.5197093,-96.9155696,0.0012090492004
1521828733.55,19.5197093,-96.9155696,0.0012090492004
1521828733.58,19.5197093,-96.9155696,0.0012090492004
1521828733.6,19.5197093,-96.9155696,0.0012090492004
1521828733.64,19.5197093,-96.9155696,0.0012090492004
1521828733.69,19.5197093,-96.9155696,0.0012090492004
1521828733.73,19.5197093,-96.9155696,0.0012090492004
1521828733.76,19.5197093,-96.9155696,0.0012090492004
1521828733.76,19.5197093,-96.9155696,0.0012090492004
1521828733.77,19.5197093,-96.9155696,0.0012090492004
1521828733.78,19.5197093,-96.9155696,0.0012090492004
1521828733.79,19.5197093,-96.9155696,0.0012090492004
1521828733.8,19.5197093,-96.9155696,0.0012090492004
1521828733.81,19.5197093,-96.9155696,0.0012090492004
1521828733.84,19.5197093,-96.9155696,0.0012090492004
1521828733.87,19.5197093,-96.9155696,0.0012090492004
1521828733.89,19.5197093,-96.9155696,0.0012090492004
1521828733.92,19.5197093,-96.9155696,0.0012090492004
1521828733.96,19.5197093,-96.9155696,0.0012090492004
1521828733.97,19.5197093,-96.9155696,0.0012090492004
1521828733.98,19.5197093,-96.9155696,0.0012090492004
1521828733.99,19.5197093,-96.9155696,0.0012090492004
1521828734.0,19.5197093,-96.9155696,0.0012090492004
1521828734.0,19.5197093,-96.9155696,0.0012090492004
1521828734.01,19.5197093,-96.9155696,0.0012090492004
1521828734.02,19.5197093,-96.9155696,0.0012090492004
1521828734.08,19.5197093,-96.9155696,0.0012090492004
1521828734.1,19.5197093,-96.9155696,0.0012090492004
1521828734.15,19.5197093,-96.9155696,0.0012090492004
1521828734.17,19.5197093,-96.9155696,0.0012090492004
1521828734.19,19.5197093,-96.9155696,0.0012090492004
1521828734.21,19.5197093,-96.9155696,0.0012090492004
1521828734.22,19.5197093,-96.9155696,0.0012090492004
1521828734.23,19.5197093,-96.9155696,0.0012090492004
1521828734.27,19.5197093,-96.9155696,0.0012090492004
1521828734.29,19.5197093,-96.9155696,0.0012090492004
1521828734.31,19.5197093,-96.9155696,0.0012090492004
1521828734.32,19.5197093,-96.9155696,0.0012090492004
1521828734.35,19.5197093,-96.9155696,0.0012090492004
1521828734.4,19.5197093,-96.9155696,0.0012090492004
1521828734.42,19.5197093,-96.9155696,0.0012090492004
1521828734.43,19.5197093,-96.9155696,0.0012090492004
1521828734.46,19.5197093,-96.9155696,0.0012090492004
1521828734.49,19.5197093,-96.9155696,0.0012090492004
1521828734.5,19.5197093,-96.9155696,0.0012090492004
1521828734.51,19.5197093,-96.9155696,0.0012090492004
1521828734.52,19.5197093,-96.9155696,0.0012090492004
1521828734.56,19.5197093,-96.9155696,0.0012090492004
1521828734.58,19.5197093,-96.9155696,0.0012090492004
1521828734.59,19.5197093,-96.9155696,0.0012090492004
1521828734.61,19.5197093,-96.9155696,0.0012090492004
1521828734.63,19.5197093,-96.9155696,0.0012090492004
1521828734.64,19.5197093,-96.9155696,0.0012090492004
1521828734.69,19.5197093,-96.9155696,0.0012090492004
1521828734.71,19.5197093,-96.9155696,0.0012090492004
1521828734.73,19.5197093,-96.9155696,0.0012090492004
1521828734.76,19.5197093,-96.9155696,0.0012090492004
1521828734.79,19.5197093,-96.9155696,0.0012090492004
1521828734.8,19.5197093,-96.9155696,0.0012090492004
1521828734.81,19.5197093,-96.9155696,0.0012090492004
1521828734.83,19.5197093,-96.9155696,0.0012090492004
1521828734.84,19.5197093,-96.9155696,0.0012090492004
1521828734.88,19.5197093,-96.9155696,0.0012090492004
1521828734.89,19.5197093,-96.9155696,0.0012090492004
1521828734.92,19.5197093,-96.9155696,0.0012090492004
1521828734.92,19.5197093,-96.9155696,0.0012090492004
1521828734.98,19.5197093,-96.9155696,0.0012090492004
1521828735.0,19.5197093,-96.9155696,0.0012090492004
1521828735.01,19.5197093,-96.9155696,0.0012090492004
1521828735.02,19.5197093,-96.9155696,0.0012090492004
1521828735.03,19.5197093,-96.9155696,0.0012090492004
1521828735.04,19.5197093,-96.9155696,0.0012090492004
1521828735.07,19.5197093,-96.9155696,0.0012090492004
1521828735.09,19.5197093,-96.9155696,0.0012090492004
1521828735.1,19.5197093,-96.9155696,0.0012090492004
1521828735.12,19.5197093,-96.9155696,0.0012090492004
1521828735.14,19.5197093,-96.9155696,0.0012090492004
1521828735.15,19.5197093,-96.9155696,0.0012090492004
1521828735.21,19.5197093,-96.9155696,0.0012090492004
1521828735.22,19.5197093,-96.9155696,0.0012090492004
1521828735.24,19.5197093,-96.9155696,0.0012090492004
1521828735.25,19.5197093,-96.9155696,0.0012090492004
1521828735.31,19.5197093,-96.9155696,0.0012090492004
1521828735.32,19.5197093,-96.9155696,0.0012090492004
1521828735.33,19.5197093,-96.9155696,0.0012090492004
1521828735.34,19.5197093,-96.9155696,0.0012090492004
1521828735.37,19.5197093,-96.9155696,0.0012090492004
1521828735.41,19.5197093,-96.9155696,0.0012090492004
1521828735.42,19.5197093,-96.9155696,0.0012090492004
1521828735.43,19.5197093,-96.9155696,0.0012090492004
1521828735.47,19.5197093,-96.9155696,0.0012090492004
1521828735.5,19.5197093,-96.9155696,0.0012090492004
1521828735.52,19.5197093,-96.9155696,0.0012090492004
1521828735.53,19.5197093,-96.9155696,0.0012090492004
1521828735.54,19.5197093,-96.9155696,0.0012090492004
1521828735.55,19.5197093,-96.9155696,0.0012090492004
1521828735.6,19.5197093,-96.9155696,0.0012090492004
1521828735.62,19.5197093,-96.9155696,0.0012090492004
1521828735.63,19.5197093,-96.9155696,0.0012090492004
1521828735.63,19.5197093,-96.9155696,0.0012090492004
1521828735.65,19.5197093,-96.9155696,0.0012090492004
1521828735.66,19.5197093,-96.9155696,0.0012090492004
1521828735.7,19.5197093,-96.9155696,0.0012090492004
1521828735.72,19.5197093,-96.9155696,0.0012090492004
1521828735.73,19.5197093,-96.9155696,0.0012090492004
1521828735.75,19.5197093,-96.9155696,0.0012090492004
1521828735.76,19.5197093,-96.9155696,0.0012090492004
1521828735.8,19.5197093,-96.9155696,0.0012090492004
1521828735.84,19.5197093,-96.9155696,0.0012090492004
1521828735.85,19.5197093,-96.9155696,0.0012090492004
1521828735.87,19.5197093,-96.9155696,0.0012090492004
1521828735.91,19.5197093,-96.9155696,0.0012090492004
1521828735.93,19.5197093,-96.9155696,0.0012090492004
1521828735.97,19.5197093,-96.9155696,0.0012090492004
1521828735.99,19.5197093,-96.9155696,0.0012090492004
1521828736.01,19.5197093,-96.9155696,0.0012090492004
1521828736.02,19.5197093,-96.9155696,0.0012090492004
1521828736.04,19.5197093,-96.9155696,0.0012090492004
1521828736.05,19.5197093,-96.9155696,0.0012090492004
1521828736.05,19.5197093,-96.9155696,0.0012090492004
1521828736.06,19.5197093,-96.9155696,0.0012090492004
1521828736.07,19.5197093,-96.9155696,0.0012090492004
1521828736.1,19.5197093,-96.9155696,0.0012090492004
1521828736.11,19.5197093,-96.9155696,0.0012090492004
1521828736.12,19.5197093,-96.9155696,0.0012090492004
1521828736.13,19.5197093,-96.9155696,0.0012090492004
1521828736.14,19.5197093,-96.9155696,0.0012090492004
1521828736.15,19.5197093,-96.9155696,0.0012090492004
1521828736.16,19.5197093,-96.9155696,0.0012090492004
1521828736.17,19.5197093,-96.9155696,0.0012090492004
1521828736.19,19.5197093,-96.9155696,0.0012090492004
1521828736.23,19.5197093,-96.9155696,0.0012090492004
1521828736.24,19.5197093,-96.9155696,0.0012090492004
1521828736.26,19.5197093,-96.9155696,0.0012090492004
1521828736.27,19.5197093,-96.9155696,0.0012090492004
1521828736.28,19.5197093,-96.9155696,0.0012090492004
1521828736.31,19.5197093,-96.9155696,0.0012090492004
1521828736.32,19.5197093,-96.9155696,0.0012090492004
1521828736.33,19.5197093,-96.9155696,0.0012090492004
1521828736.34,19.5197093,-96.9155696,0.0012090492004
1521828736.35,19.5197093,-96.9155696,0.0012090492004
1521828736.36,19.5197093,-96.9155696,0.0012090492004
1521828736.37,19.5197093,-96.9155696,0.0012090492004
1521828736.38,19.5197093,-96.9155696,0.0012090492004
1521828736.43,19.5197093,-96.9155696,0.0012090492004
1521828736.45,19.5197093,-96.9155696,0.0012090492004
1521828736.46,19.5197093,-96.9155696,0.0012090492004
1521828736.48,19.5197093,-96.9155696,0.0012090492004
1521828736.5,19.5197093,-96.9155696,0.0012090492004
1521828736.52,19.5197093,-96.9155696,0.0012090492004
1521828736.53,19.5197093,-96.9155696,0.0012090492004
1521828736.54,19.5197093,-96.9155696,0.0012090492004
1521828736.55,19.5197093,-96.9155696,0.0012090492004
1521828736.56,19.5197093,-96.9155696,0.0012090492004
1521828736.57,19.5197093,-96.9155696,0.0012090492004
1521828736.57,19.5197093,-96.9155696,0.0012090492004
1521828736.59,19.5197093,-96.9155696,0.0012090492004
1521828736.67,19.5197093,-96.9155696,0.0012090492004
1521828736.68,19.5197093,-96.9155696,0.0012090492004
1521828736.73,19.5197093,-96.9155696,0.0012090492004
1521828736.77,19.5197093,-96.9155696,0.0012090492004
1521828736.83,19.5197093,-96.9155696,0.0012090492004
1521828736.85,19.5197093,-96.9155696,0.0012090492004
1521828736.86,19.5197093,-96.9155696,0.0012090492004
1521828736.87,19.5197093,-96.9155696,0.0012090492004
1521828736.88,19.5197093,-96.9155696,0.0012090492004
1521828736.91,19.5197093,-96.9155696,0.0012090492004
1521828737.16,19.5197093,-96.9155696,0.0012090492004
1521828737.19,19.5197093,-96.9155696,0.0012090492004
1521828737.24,19.5197093,-96.9155696,0.0012090492004
1521828737.25,19.5197093,-96.9155696,0.0012090492004
1521828737.27,19.5197093,-96.9155696,0.0012090492004
1521828737.28,19.5197093,-96.9155696,0.0012090492004
1521828737.29,19.5197093,-96.9155696,0.0012090492004
1521828737.3,19.5197093,-96.9155696,0.0012090492004
1521828737.34,19.5197093,-96.9155696,0.0012090492004
1521828737.35,19.5197093,-96.9155696,0.0012090492004
1521828737.36,19.5197093,-96.9155696,0.0012090492004
1521828737.38,19.5197093,-96.9155696,0.0012090492004
1521828737.4,19.5197093,-96.9155696,0.0012090492004
1521828737.4,19.5197093,-96.9155696,0.0012090492004
1521828737.45,19.5197093,-96.9155696,0.0012090492004
1521828737.46,19.5197093,-96.9155696,0.0012090492004
1521828737.47,19.5197093,-96.9155696,0.0012090492004
1521828737.48,19.5197093,-96.9155696,0.0012090492004
1521828737.5,19.5197093,-96.9155696,0.0012090492004
1521828737.53,19.5197093,-96.9155696,0.0012090492004
1521828737.54,19.5197093,-96.9155696,0.0012090492004
1521828737.54,19.5197093,-96.9155696,0.0012090492004
1521828737.55,19.5197093,-96.9155696,0.0012090492004
1521828737.56,19.5197093,-96.9155696,0.0012090492004
1521828737.56,19.5197093,-96.9155696,0.0012090492004
1521828737.57,19.5197093,-96.9155696,0.0012090492004
1521828737.58,19.5197093,-96.9155696,0.0012090492004
1521828737.59,19.5197093,-96.9155696,0.0012090492004
1521828737.61,19.5197093,-96.9155696,0.0012090492004
1521828737.64,19.5197093,-96.9155696,0.0012090492004
1521828737.67,19.5197093,-96.9155696,0.0012090492004
